"mz_10eV","10eV","mz_30eV","30eV","mz_50eV","50eV"
"539.2197","2.50E+1","271.1741","2.10E+1","169.0914","2.62E+2"
"541.5276","2.70E+1","272.115","2.30E+1","169.1359","4.28E+3"
"542.8009","2.30E+1","273.11","2.10E+1","169.1715","1.16E+2"
"544.4472","2.60E+1","273.1491","4.50E+1","169.1934","6.70E+1"
"544.6473","2.60E+1","276.12","2.80E+1","169.2388","4.30E+1"
"544.7283","2.00E+1","276.1805","4.80E+1","169.9512","8.60E+1"
"545.7753","2.50E+1","276.386","2.10E+1","170.0505","1.73E+1"
"547.2994","2.20E+1","276.5005","4.80E+1","170.0676","1.71E+2"
"547.5782","2.20E+1","276.6286","2.70E+1","170.0953","2.50E+1"
"547.9412","2.80E+1","277.1195","2.00E+1","170.1053","1.97E+1"
"549.2252","2.40E+1","277.1438","3.80E+1","170.1116","2.67E+1"
"550.4053","2.60E+1","277.1556","3.30E+1","170.14","5.55E+2"
"551.5984","2.00E+1","277.1802","2.60E+1","171.08","2.22E+2"
"554.0446","2.70E+1","277.7082","2.50E+1","171.1114","6.52E+2"
"554.2382","5.60E+1","277.7616","2.30E+1","171.1385","2.10E+1"
"554.692","2.60E+1","279.0886","2.50E+1","172.0727","4.46E+1"
"556.4094","4.30E+1","279.1434","2.10E+1","172.1071","1.32E+2"
"556.8943","2.50E+1","280.1143","5.10E+1","172.1335","4.12E+1"
"557.8219","2.10E+1","281.0166","2.50E+1","173.05","2.19E+1"
"557.9573","2.10E+1","281.1249","2.40E+1","173.0654","9.37E+1"
"558.9229","4.30E+1","281.1567","2.50E+1","173.0922","4.64E+1"
"559.1201","3.60E+1","282.0172","2.50E+1","173.1072","2.23E+1"
"559.788","2.10E+1","282.1391","2.30E+1","173.1348","1.55E+2"
"560.1995","2.90E+1","282.1657","2.20E+1","173.6682","2.70E+1"
"561.3319","3.20E+1","282.1957","2.40E+1","174.0559","2.30E+1"
"561.6663","2.30E+1","283.0967","2.30E+1","174.0818","3.91E+1"
"561.7867","2.10E+1","283.1482","2.40E+1","175.0428","1.17E+2"
"564.0706","2.00E+1","283.1755","1.80E+2","175.0683","1.87E+1"
"564.9489","2.40E+1","283.2167","1.05E+2","175.0867","1.22E+2"
"566.2797","5.50E+1","284.1579","1.67E+3","175.1181","2.55E+2"
"566.6892","8.00E+1","285.0835","2.20E+1","176.0515","1.34E+2"
"567.0452","2.00E+1","285.1677","2.50E+2","176.0896","1.36E+1"
"568.2555","5.20E+1","285.1932","2.04E+1","176.116","9.67E+1"
"568.3911","2.10E+1","285.5443","2.30E+1","176.144","1.91E+1"
"569.4224","2.30E+1","286.1913","7.10E+1","177.0507","1.19E+2"
"569.5085","2.60E+1","286.2639","3.70E+1","177.0678","3.24E+1"
"570.2574","2.60E+1","287.1465","2.30E+1","177.1024","7.95E+1"
"570.606","2.20E+1","287.1697","2.30E+1","178.0612","2.30E+1"
"570.6861","2.10E+1","287.1998","2.30E+1","178.1183","3.63E+1"
"570.8762","1.34E+2","288.1376","4.50E+1","178.1356","6.30E+1"
"572.1842","6.90E+1","288.6022","2.90E+1","179.0304","2.00E+1"
"572.6615","2.70E+1","289.054","2.40E+1","179.0479","2.10E+1"
"573.2903","2.20E+1","290.0387","3.10E+1","179.0784","9.48E+1"
"573.4485","4.50E+1","290.0554","2.68E+1","179.1163","7.85E+1"
"573.8297","2.05E+1","290.0681","2.82E+1","179.1545","9.78E+1"
"573.8649","3.50E+1","290.0956","2.40E+1","179.518","2.20E+1"
"574.1403","2.30E+1","291.0458","1.61E+2","180.064","1.41E+2"
"574.421","2.20E+1","291.0654","3.13E+1","180.1133","5.47E+2"
"575.5039","2.70E+1","291.174","2.20E+1","180.2585","2.90E+1"
"575.7678","3.60E+1","291.2232","2.00E+1","180.7802","1.19E+2"
"575.9606","2.80E+1","292.1259","2.20E+1","181.058","1.93E+2"
"576.6323","2.20E+1","292.9184","2.10E+1","181.1016","4.96E+2"
"577.2889","9.30E+1","293.1205","2.10E+1","181.14","1.06E+2"
"577.5367","2.30E+1","293.1556","2.10E+1","181.1606","1.12E+2"
"577.6904","2.10E+1","293.1952","4.60E+1","181.1819","4.50E+1"
"578.1232","2.10E+1","294.1484","1.12E+1","182.0462","3.00E+1"
"578.1885","1.12E+2","294.1785","2.20E+2","182.0606","3.86E+1"
"578.6923","6.80E+1","295.1072","6.20E+1","182.0831","1.03E+2"
"578.8625","2.70E+1","295.1297","5.90E+1","182.1364","1.98E+2"
"579.2883","2.40E+1","295.1747","5.49E+2","182.198","2.20E+1"
"580.1805","2.20E+1","296.1403","2.60E+1","183.0358","3.10E+1"
"580.2211","2.10E+1","296.1625","1.89E+1","183.0658","4.27E+1"
"580.2581","2.70E+1","296.2344","2.10E+1","183.0855","2.31E+2"
"580.2969","2.00E+1","296.8386","2.40E+1","183.1094","1.36E+2"
"580.3275","2.40E+1","297.0411","2.10E+1","183.1495","1.45E+3"
"581.2037","2.70E+1","297.1021","3.10E+1","184.0791","1.19E+2"
"581.2986","2.20E+1","297.1435","2.10E+1","184.1042","1.42E+2"
"581.5182","2.10E+1","297.2382","2.80E+1","184.1172","2.86E+2"
"581.7198","4.10E+1","297.53","2.70E+1","184.1505","7.50E+1"
"581.7576","5.33E+1","298.1191","4.80E+1","184.8404","2.20E+1"
"583.5602","2.20E+1","298.1671","6.80E+1","184.9851","5.10E+1"
"583.7101","6.50E+1","298.2147","2.38E+2","185.0361","2.20E+1"
"584.77","2.20E+1","298.5509","2.30E+1","185.094","5.70E+3"
"585.1443","2.00E+1","299.0787","7.30E+1","185.1343","8.09E+1"
"585.2908","4.60E+1","299.1393","1.09E+2","185.1645","1.31E+3"
"586.815","7.80E+1","300.0546","4.70E+1","185.2444","2.40E+1"
"588.2022","3.60E+1","300.1346","3.30E+1","186.0952","5.96E+2"
"589.1301","4.70E+1","300.1896","3.60E+1","186.1236","7.74E+1"
"589.2183","2.10E+1","301.0702","3.90E+1","186.1367","4.55E+1"
"590.6071","2.20E+1","301.0921","1.99E+1","186.1612","1.10E+2"
"591.6497","2.80E+1","301.1167","2.10E+1","186.1828","8.70E+1"
"593.0812","3.10E+1","301.1477","2.50E+1","186.2066","5.30E+1"
"593.2783","2.20E+1","301.184","4.71E+2","187.0467","1.87E+2"
"593.6926","2.10E+1","301.2269","8.00E+1","187.0746","1.02E+2"
